RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,26,34 %,57 %,.,.,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1078,13,15,11,6,2,15,16,3,5,0,0,0,0,0,0,0,12,9,8,5,1,16,12,1,5,0,4,0,False,6,0,张,宇,北京汽车
0,94,42 %,75 %,68 %,56 %,58,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1022,20,54,40,10,10,29,22,7,11,5,53,14,11,5,6,13,72,16,55,8,6,11,12,0,4,0,5,0,False,2,0,张,常宁,江苏中天钢铁
0,39,38 %,50 %,50 %,50 %,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1253,18,13,26,4,1,19,15,0,7,0,1,0,0,0,1,5,24,14,8,9,4,12,14,0,8,0,8,0,False,8,0,张,晓雅,四川劲浪体育
0,8,57 %,57 %,100 %,0 %,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1185,12,5,3,4,3,10,4,2,8,0,0,0,1,0,0,3,4,0,0,0,0,7,1,0,0,0,0,0,False,8,0,张,梓涵,河南银鸽投资
0,0,.,.,43 %,7 %,-3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1264,13,0,0,0,0,0,0,0,0,3,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,0,张,欣凌,四川劲浪体育
0,3,33 %,44 %,.,.,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,981,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,1,1,1,0,0,0,0,0,0,False,8,0,张,磊,上海光明优倍
0,8,39 %,56 %,75 %,75 %,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,979,5,5,3,2,1,5,5,1,2,0,6,1,0,0,1,0,7,7,3,1,0,1,0,0,0,0,0,0,False,5,0,张,轶婵,上海光明优倍
0,28,47 %,70 %,.,.,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,967,19,10,18,5,2,32,34,1,8,0,0,0,0,0,0,1,20,10,10,1,1,17,6,0,6,0,4,0,False,2,0,张,钰倩,上海光明优倍
0,0,.,.,.,.,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1023,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,0,戎,万千百,江苏中天钢铁
0,0,.,.,40 %,40 %,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,289,1310,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14,0,方,婧,浙江嘉善西塘古镇
0,3,.,.,.,.,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,290,1781,11,3,0,1,3,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12,0,方,婧怡,福建安溪铁观音
0,26,53 %,60 %,.,.,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,285,1236,12,13,13,7,2,16,8,2,7,0,0,0,0,0,0,3,16,8,2,1,0,11,8,0,2,0,3,0,False,16,0,曹,婷婷,广东恒大
0,33,43 %,63 %,75 %,48 %,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,971,12,14,19,5,6,10,15,3,4,4,21,4,12,1,2,3,26,16,12,3,0,4,1,1,3,0,0,0,False,9,0,曾,春蕾,北京汽车
0,49,64 %,81 %,62 %,43 %,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,4188,9,18,31,0,1,33,9,3,3,2,20,6,9,0,10,2,47,10,13,1,1,4,1,0,1,0,0,0,False,5,0,朱,婷,天津渤海
0,1,0 %,0 %,.,.,-2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1061,10,0,1,3,0,7,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,15,0,朱,孟迪,八一南昌
